ID,Name,Processing,Iteration,UTCLastCalled
4,SciStarterCollectionSubmission,0,0,"2025-05-14 00:00:04"
5,iNaturalistSurveySubmission,0,0,"2025-05-14 00:00:04"
6,iNaturalistIdentificationFetch,0,0,"2025-05-12 10:00:05"
