ID,ArthropodSightingFK,OriginalGroup,SuggestedGroups,SupportingIdentifications,DisputingIdentifications,ExpertIdentification,INaturalistObservationURL,LastUpdated
159,5201,beetle,truebugs,0,3,truebugs,https://www.inaturalist.org/observations/17703438,8/30/2021 9:54
160,4979,beetle,leafhopper,0,3,leafhopper,https://www.inaturalist.org/observations/17703431,8/30/2021 9:54
161,4648,caterpillar,bee (sawfly),0,3,bee (sawfly),https://www.inaturalist.org/observations/17703421,8/30/2021 9:57
162,3843,truebugs,leafhopper,0,3,leafhopper,https://www.inaturalist.org/observations/17703344,8/30/2021 9:57
163,3643,beetle,truebugs,0,3,truebugs,https://www.inaturalist.org/observations/17703316,8/30/2021 9:57
164,2302,truebugs,beetle,0,4,beetle,https://www.inaturalist.org/observations/17703138,8/23/2021 9:57
165,3316,fly,ant,0,1,,https://www.inaturalist.org/observations/17703135,8/23/2021 9:57
166,1555,fly,Psocodea,0,2,Psocodea,https://www.inaturalist.org/observations/17703101,8/23/2021 9:57
167,508,fly,Plecoptera,0,2,Plecoptera,https://www.inaturalist.org/observations/17703012,8/16/2021 9:54
168,498,truebugs,fly,0,3,fly,https://www.inaturalist.org/observations/17702983,8/16/2021 9:54
169,184,bee,fly,0,2,fly,https://www.inaturalist.org/observations/17702884,8/16/2021 9:57
170,166,fly,Psocodea,0,2,Psocodea,https://www.inaturalist.org/observations/17702858,8/16/2021 9:57
172,141,ant,spider,0,3,spider,https://www.inaturalist.org/observations/17702815,8/16/2021 9:57
174,74543,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/36480014,6/13/2022 8:48
176,74535,unidentified,fly,0,0,fly,https://www.inaturalist.org/observations/36479851,6/13/2022 8:48
178,74482,unidentified,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/35921561,6/13/2022 8:48
183,74313,unidentified,spider,0,0,spider,https://www.inaturalist.org/observations/34508489,6/13/2022 8:48
189,74172,other,Testudines,0,2,Testudines,https://www.inaturalist.org/observations/33810594,8/10/2020 1:54
208,73597,unidentified,aphid,0,0,aphid,https://www.inaturalist.org/observations/33070192,6/13/2022 8:51
213,73510,other,Trichoptera,0,1,Trichoptera,https://www.inaturalist.org/observations/32906002,6/13/2022 8:54
235,73108,other,Blattodea,0,0,Blattodea,https://www.inaturalist.org/observations/32171610,6/13/2022 8:57
256,72911,unidentified,Blattodea,0,1,Blattodea,https://www.inaturalist.org/observations/31789842,6/13/2022 9:00
258,72870,unidentified,Blattodea,0,0,Blattodea,https://www.inaturalist.org/observations/31676115,6/13/2022 9:00
263,72756,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/31551370,6/13/2022 9:00
276,72470,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/31453940,6/13/2022 9:03
277,72467,unidentified,Blattodea,0,0,Blattodea,https://www.inaturalist.org/observations/31453876,6/13/2022 9:03
284,72394,other,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/30897847,6/13/2022 9:06
285,72391,other,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/30897678,6/13/2022 9:06
286,72374,other,truebugs,0,1,truebugs,https://www.inaturalist.org/observations/30896336,6/13/2022 9:06
297,72276,other,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/30757066,6/13/2022 9:09
301,72151,unidentified,truebugs,0,1,truebugs,https://www.inaturalist.org/observations/30616059,6/13/2022 9:09
303,72077,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/30502079,6/13/2022 9:09
304,72074,unidentified,truebugs,0,1,truebugs,https://www.inaturalist.org/observations/30501920,6/13/2022 9:09
305,72068,unidentified,beetle,0,2,beetle,https://www.inaturalist.org/observations/30501531,6/13/2022 9:09
307,72050,other,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/30493972,6/13/2022 9:09
309,72000,unidentified,spider,0,0,spider,https://www.inaturalist.org/observations/30386714,6/13/2022 9:09
316,71720,unidentified,grasshopper,0,1,grasshopper,https://www.inaturalist.org/observations/30203300,6/13/2022 9:12
322,71406,unidentified,leafhopper,0,1,leafhopper,https://www.inaturalist.org/observations/29993187,6/13/2022 9:12
325,71356,other,Psocodea,0,0,Psocodea,https://www.inaturalist.org/observations/29990905,6/13/2022 9:12
326,71297,unidentified,moths,0,0,moths,https://www.inaturalist.org/observations/29926908,6/13/2022 9:15
330,71190,other,bee,0,0,bee,https://www.inaturalist.org/observations/29918638,10/4/2021 7:24
334,71030,unidentified,leafhopper,0,0,leafhopper,https://www.inaturalist.org/observations/29808285,6/13/2022 9:18
337,70813,unidentified,moths,0,0,moths,https://www.inaturalist.org/observations/29588821,6/13/2022 9:18
356,70324,unidentified,leafhopper,0,1,leafhopper,https://www.inaturalist.org/observations/29468066,6/13/2022 9:21
361,70229,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/29463496,6/13/2022 9:21
363,70218,unidentified,leafhopper,0,1,leafhopper,https://www.inaturalist.org/observations/29462830,6/13/2022 9:21
366,70047,unidentified,Isopoda,0,3,Isopoda,https://www.inaturalist.org/observations/29440541,6/13/2022 9:24
367,70032,unidentified,Blattodea,0,0,Blattodea,https://www.inaturalist.org/observations/29440188,6/13/2022 9:24
393,69354,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/29156750,6/13/2022 9:27
401,69118,unidentified,fly,0,0,fly,https://www.inaturalist.org/observations/29154468,6/13/2022 9:30
402,69126,unidentified,leafhopper,0,0,leafhopper,https://www.inaturalist.org/observations/29154211,6/13/2022 9:30
410,69067,unidentified,truebugs,0,1,truebugs,https://www.inaturalist.org/observations/29153110,6/13/2022 9:30
411,69036,unidentified,Neuroptera,0,1,Neuroptera,https://www.inaturalist.org/observations/29152974,6/13/2022 9:30
412,68978,unidentified,truebugs,0,1,truebugs,https://www.inaturalist.org/observations/29152842,6/13/2022 9:30
417,68737,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/29150594,6/13/2022 9:30
431,68298,unidentified,"truebugs, leafhopper",0,1,,https://www.inaturalist.org/observations/28887473,6/13/2022 9:33
438,68017,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/28730753,6/13/2022 9:36
445,67789,unidentified,beetle,0,1,beetle,https://www.inaturalist.org/observations/28673862,6/13/2022 9:36
449,67684,unidentified,caterpillar,0,0,caterpillar,https://www.inaturalist.org/observations/28670172,6/13/2022 9:39
460,67393,unidentified,leafhopper,0,0,leafhopper,https://www.inaturalist.org/observations/28580161,6/13/2022 9:39
461,67385,unidentified,leafhopper,0,0,leafhopper,https://www.inaturalist.org/observations/28578909,6/13/2022 9:42
463,67338,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/28572025,6/13/2022 9:42
495,66457,unidentified,leafhopper,0,1,leafhopper,https://www.inaturalist.org/observations/28438958,6/13/2022 9:45
498,66204,unidentified,leafhopper,0,0,leafhopper,https://www.inaturalist.org/observations/28252697,6/13/2022 9:48
508,65872,unidentified,leafhopper,0,1,leafhopper,https://www.inaturalist.org/observations/28132720,6/13/2022 9:51
510,65850,unidentified,grasshopper,0,1,grasshopper,https://www.inaturalist.org/observations/28130045,6/13/2022 9:51
511,65784,other,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/28119643,6/13/2022 9:51
515,65561,unidentified,truebugs,0,1,truebugs,https://www.inaturalist.org/observations/28108289,6/13/2022 9:54
516,65560,unidentified,Psocodea,0,1,Psocodea,https://www.inaturalist.org/observations/28108249,6/13/2022 9:54
518,65508,other,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/28078460,6/13/2022 9:54
542,65212,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/28010619,6/13/2022 9:57
549,65005,unidentified,leafhopper,0,1,leafhopper,https://www.inaturalist.org/observations/27941820,6/6/2022 9:27
551,64783,unidentified,"Psocodea, fly",0,3,Psocodea,https://www.inaturalist.org/observations/27823609,6/6/2022 9:30
556,64685,other,leafhopper,0,3,leafhopper,https://www.inaturalist.org/observations/27816158,6/6/2022 9:30
590,64019,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/27708761,6/6/2022 9:36
601,63370,other,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/27635951,6/6/2022 9:42
665,62498,other,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/27375948,6/6/2022 9:48
680,62206,other,truebugs,0,3,truebugs,https://www.inaturalist.org/observations/27288078,6/6/2022 9:54
694,61766,other,Phasmida,0,1,Phasmida,https://www.inaturalist.org/observations/27228746,6/6/2022 9:57
695,61727,unidentified,bee,0,0,bee,https://www.inaturalist.org/observations/27227677,6/6/2022 9:57
701,61603,unidentified,"truebugs, leafhopper",0,1,,https://www.inaturalist.org/observations/27220156,6/6/2022 9:57
712,61360,other,Neuroptera,0,1,Neuroptera,https://www.inaturalist.org/observations/27208979,5/30/2022 9:33
718,61274,unidentified,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/27205204,5/30/2022 9:33
719,61273,unidentified,truebugs,0,1,truebugs,https://www.inaturalist.org/observations/27204995,5/30/2022 9:33
723,61198,other,bee,0,2,bee,https://www.inaturalist.org/observations/27159050,5/30/2022 9:36
729,61110,other,Endeostigmata,0,1,Endeostigmata,https://www.inaturalist.org/observations/27156209,5/30/2022 9:36
739,60779,unidentified,moths,0,0,moths,https://www.inaturalist.org/observations/26988555,5/30/2022 9:36
771,60203,other,Stylommatophora,0,0,Stylommatophora,https://www.inaturalist.org/observations/26893849,5/30/2022 9:45
772,60198,other,Ixodida,0,1,Ixodida,https://www.inaturalist.org/observations/26893256,5/30/2022 9:45
773,60195,unidentified,leafhopper,0,0,leafhopper,https://www.inaturalist.org/observations/26892677,5/30/2022 9:45
779,60055,unidentified,truebugs,0,0,truebugs,https://www.inaturalist.org/observations/26861783,5/30/2022 9:48
821,58922,unidentified,beetle,0,1,beetle,https://www.inaturalist.org/observations/26608108,5/30/2022 9:54
839,58545,unidentified,aphid,0,0,aphid,https://www.inaturalist.org/observations/26545459,5/30/2022 9:57
842,58182,unidentified,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/26442575,5/23/2022 9:24
844,58136,other,fly,0,1,fly,https://www.inaturalist.org/observations/26441185,5/23/2022 9:24
845,58134,other,Neuroptera,0,0,Neuroptera,https://www.inaturalist.org/observations/26441124,5/23/2022 9:24
848,58024,other,Psocodea,0,1,Psocodea,https://www.inaturalist.org/observations/26437389,5/23/2022 9:24
