ID,Name,Processing,Iteration,UTCLastCalled
4,SciStarterCollectionSubmission,0,0,"2026-05-17 00:00:03"
6,iNaturalistIdentificationFetch,0,0,"2026-05-11 03:27:04"
7,iNaturalistSurveySubmission,0,0,"2026-05-17 00:00:04"
